,date_witness,date_agent,witness,agent,latitude,longitude,city,country,region_hq,has_weapon,has_hat,has_jacket,behavior
1973,2017-01-26,2017-02-18,John Walker,Meghan Owens,45.40008,-73.58248,Sainte-Catherine,CA,Toronto,False,True,True,sad
1974,2009-10-01,2009-10-17,Julie Stewart,Leslie Curtis,26.68451,-80.66756,Belle Glade,US,New York,False,True,False,injured
1975,1990-03-30,1990-05-21,Eileen Solomon,Tiffany Morrison,-23.7975,-48.59278,Buri,BR,Sao Paulo,False,False,True,talkative
1976,2007-09-20,2007-09-24,Ricky Davis,Theresa Patterson,40.82232,-74.15987,Nutley,US,New York,False,False,True,injured
1977,1989-11-03,1989-11-07,Shannon Jenkins,Nicole Hinton,41.85059,-87.882,Westchester,US,Chicago,False,True,True,tense
1978,1998-10-18,1998-10-18,Melissa Martinez,Brandi Jones,38.58894,-89.99038,Fairview Heights,US,Chicago,False,True,True,insulting
1979,2015-01-01,2015-01-14,Denise Jones,Teresa Sanchez,-19.7625,-44.31389,Esmeraldas,BR,Sao Paulo,False,True,True,fleeing
1980,1991-09-09,1991-09-10,Michael James,Emily Stephens,8.88988,-79.62603,Veracruz,PA,Panama,False,True,True,accusatory
1981,2001-11-14,2001-11-19,Chelsea Schaefer,Amy Moore,-19.72806,-50.19556,Iturama,BR,Sao Paulo,False,True,True,happy
1982,2011-07-24,2011-08-16,Sandra Williams,Jennifer George,-4.42472,-41.45861,Pedro II,BR,Fortaleza,False,True,True,talkative
1983,2012-07-28,2012-09-20,Devon Leach,Jacqueline Maldonado,37.52487,-77.55777,Bon Air,US,New York,True,True,True,friendly
1984,1985-10-28,1985-11-25,Larry Short,Mary Scott,30.5427,-97.54667,Hutto,US,Chicago,False,True,False,paranoid
1985,2003-01-14,2003-02-04,Scott Coleman,Jennifer George,11.84962,-86.19903,Jinotepe,NI,Managua,False,False,True,hostile
1986,2019-01-13,2019-02-02,Jasmine Edwards,Jessica Duran,-23.7975,-48.59278,Buri,BR,Sao Paulo,False,True,True,hostile
1987,2014-03-17,2014-03-24,Edward Mata,James Kennedy,40.65995,-111.99633,Kearns,US,Denver,False,False,True,injured
1988,1994-10-23,1994-12-10,Joshua Robinson,Rose Reed,40.2737,-76.88442,Harrisburg,US,New York,False,True,True,oblivious
1989,1998-04-21,1998-05-11,James Lindsey,Charles Walls,-8.66667,-35.71667,Catende,BR,Recife,False,False,True,fleeing
1990,2006-02-09,2006-02-26,Jody Sutton,David Murphy,46.1351,-60.1831,Sydney,CA,Glace Bay,False,True,True,hostile
1991,1994-09-04,1994-10-21,Ronald Cantu,Jeffrey Freeman,46.23899,-63.13414,Charlottetown,CA,Halifax,False,False,True,scared
1992,2003-11-21,2004-01-06,Mary Meyer,Kendra Mercado,39.72943,-104.83192,Aurora,US,Denver,False,False,True,injured
1993,2014-06-02,2014-07-26,Sandra Kemp,Ray Hall,-25.42944,-50.00639,Palmeira,BR,Sao Paulo,False,True,True,insulting
1994,1991-09-11,1991-10-12,Hannah Goodman,Grant Humphrey,35.61452,-88.81395,Jackson,US,Chicago,False,True,True,accusatory
1995,2008-09-28,2008-10-24,Dominique Nguyen,William Gallagher,39.32288,-76.72803,Woodlawn,US,New York,False,True,True,evasive
1996,1999-12-02,2000-01-14,David Brown,Alvin Alvarez,50.26729,-119.27337,Vernon,CA,Vancouver,True,False,True,complaining
1997,1991-09-12,1991-10-14,Debbie Garrett,Sarah Peters,41.57721,-93.71133,West Des Moines,US,Chicago,True,True,True,oblivious
1998,1993-12-23,1994-01-19,Jonathan Patel,Richard Reyes,32.54044,-82.90375,Dublin,US,New York,False,True,True,silent
1999,2012-08-05,2012-08-21,Kari Gonzales,Mrs. Kristin Lopez MD,25.87972,-97.50417,Heroica Matamoros,MX,Matamoros,False,True,True,injured
2000,2009-07-21,2009-08-02,David Garza,Sharon Young,-34.64167,-60.47389,Chacabuco,AR,Argentina,True,False,True,out-of-control
2001,2017-12-30,2018-01-10,Dustin Pearson,Brian Haas,-3.14306,-58.44417,Itacoatiara,BR,Manaus,False,True,True,insulting
2002,1996-11-17,1997-01-10,Kevin Pace,Kaitlyn Booker,33.7207,-116.21677,Indio,US,Los Angeles,False,True,True,unhappy
2003,1988-01-01,1988-02-07,Todd Green,Jennifer Shannon,37.60876,-77.37331,Mechanicsville,US,New York,False,True,True,oblivious
2004,2017-09-10,2017-11-07,Laurie Shepherd,Matthew Brown,32.52515,-93.75018,Shreveport,US,Chicago,False,True,False,worried
2005,2016-12-16,2016-12-20,Katherine Lowery,Jesse Boyd,-34.64167,-60.47389,Chacabuco,AR,Argentina,False,True,True,fleeing
2006,2004-02-12,2004-03-07,Lauren Banks,Garrett Cook,29.53885,-95.44744,Fresno,US,Chicago,True,False,True,hostile
2007,2000-09-06,2000-09-27,Michelle Hale,Jeanne Green,-3.20333,-52.20639,Altamira,BR,Santarem,False,True,True,sad
2008,2020-09-29,2020-10-28,William Mitchell,Ashley Vaughn,41.9001,-71.08977,Taunton,US,New York,False,True,True,lonely
2009,2013-05-25,2013-05-27,Victor Vargas,Dominic Peters,-31.4488,-60.93173,Esperanza,AR,Argentina,True,False,True,fleeing
2010,2000-06-06,2000-08-01,Blake Tyler,Nicole Hart,-32.45242,-71.23106,La Ligua,CL,Santiago,False,True,True,lonely
2011,2016-03-30,2016-05-21,Patricia Roberts,Alexandra Jones,18.57677,-72.22625,Croix-des-Bouquets,HT,Port-au-Prince,False,False,True,paranoid
2012,1994-12-27,1995-02-17,Jonathan Young,Samuel Jackson,45.0408,-93.263,Columbia Heights,US,Chicago,False,True,True,talkative
2013,2014-03-28,2014-04-18,Debbie Browning,Judith Meyer,44.27804,-88.27205,Kaukauna,US,Chicago,False,True,True,evasive
2014,1989-12-08,1990-01-14,Mary Lee,Timothy Maldonado,33.03699,-117.29198,Encinitas,US,Los Angeles,False,True,True,out-of-control
2015,1999-05-28,1999-06-07,Carol Williams,Reginald Harvey,39.96097,-75.60804,West Chester,US,New York,False,True,True,fleeing
2016,1990-07-13,1990-08-05,Robin Simpson,Jeffery Weaver,29.53885,-95.44744,Fresno,US,Chicago,False,False,True,unhappy
2017,2004-07-30,2004-08-17,Christopher Martin,Michelle Jarvis,-25.42778,-49.27306,Curitiba,BR,Sao Paulo,False,True,True,complaining
2018,1992-06-19,1992-07-08,Jessica Wallace,Jason Berg,32.9156,-117.14392,Mira Mesa,US,Los Angeles,False,False,True,happy
2019,1992-04-28,1992-05-31,Chad Villanueva,Joseph Nguyen,-8.76194,-63.90389,Porto Velho,BR,Porto Velho,False,True,True,paranoid
2020,1998-05-08,1998-06-24,Cassandra Wyatt,Jeffery Lee,28.15112,-82.46148,Lutz,US,New York,True,False,True,insulting
2021,2006-04-13,2006-05-19,Jennifer Miller,Andrew Sullivan,10.63504,-85.43772,Liberia,CR,Costa Rica,False,True,True,silent
2022,2005-02-07,2005-03-14,William Griffin,Todd Robinson,22.98212,-80.58556,Corralillo,CU,Havana,False,False,True,confessing
2023,2008-05-08,2008-06-23,Deborah Campbell,Joseph Rogers,28.15112,-82.46148,Lutz,US,New York,False,False,True,over-complimenting
2024,2005-04-27,2005-06-02,Elijah King,Brian Haas,41.0051,-73.78458,Scarsdale,US,New York,True,False,True,unhappy
2025,2007-01-22,2007-02-15,Timothy Garrett,Holly Chapman,47.92526,-97.03285,Grand Forks,US,Chicago,False,True,True,paranoid
2026,1995-10-17,1995-10-29,Hannah Jones,Brittany Burnett,33.76446,-117.79394,North Tustin,US,Los Angeles,True,True,True,injured
2027,2003-06-08,2003-08-06,Tyler Green,Joshua Moore,33.7207,-116.21677,Indio,US,Los Angeles,False,True,False,talkative
2028,1993-04-06,1993-04-11,Terry Weaver,Emily Brown,32.54044,-82.90375,Dublin,US,New York,False,False,True,oblivious
2029,2022-02-15,2022-03-20,Kristen King,Jeremy Mccullough,34.25628,-78.04471,Leland,US,New York,False,False,True,silent
2030,1996-11-15,1996-12-04,Marissa Long,Richard Reyes,-2.13404,-79.59415,Milagro,EC,Guayaquil,False,False,True,accusatory
2031,2013-11-01,2013-12-01,Aimee Robinson,Cynthia Villegas,13.70167,-89.10944,Ilopango,SV,El Salvador,False,True,True,talkative
2032,2011-10-28,2011-12-10,Charles Sharp,Nancy White,31.12406,-97.90308,Copperas Cove,US,Chicago,False,True,True,injured
2033,2003-10-16,2003-12-12,Paul Kemp,Patricia Hall,18.65297,-72.09391,Thomazeau,HT,Port-au-Prince,False,False,True,insulting
2034,1987-04-18,1987-06-08,Jennifer Ramos,David Murphy,37.73604,-120.93549,Riverbank,US,Los Angeles,False,False,True,silent
2035,1999-08-02,1999-08-30,Jessica Bond,Angelica Chan,38.58894,-89.99038,Fairview Heights,US,Chicago,False,True,True,lonely
2036,2013-02-01,2013-02-25,James Miller,Holly Chapman,-29.2975,-51.50361,Carlos Barbosa,BR,Sao Paulo,False,True,True,sad
2037,2001-08-18,2001-10-16,Amanda Garcia,Lisa Sweeney,42.97086,-82.42491,Port Huron,US,Detroit,False,True,True,over-complimenting
2038,2000-06-11,2000-07-19,Stephen Price,Rachel Martin,42.4251,-71.06616,Malden,US,New York,False,True,True,insulting
2039,2019-02-27,2019-04-25,Steven Graves,Lori Lowery,-22.53722,-42.98194,Guapimirim,BR,Sao Paulo,False,False,False,injured
2040,2007-11-18,2007-12-22,Sue Miller,Stephanie Mcmillan,17.06542,-96.72365,Oaxaca,MX,Mexico City,False,True,True,tense
2041,1994-06-26,1994-07-19,Jeff Adams,Kenneth Barrett,41.84364,-87.71255,South Lawndale,US,Chicago,False,False,True,oblivious
2042,2016-01-13,2016-02-21,Matthew Williams,Carrie Jones,34.06635,-84.67837,Acworth,US,New York,False,True,True,sad
2043,2011-03-08,2011-03-21,Veronica Zhang,Karen Weber,42.97086,-82.42491,Port Huron,US,Detroit,False,True,True,tense
2044,1999-12-26,2000-01-31,Alicia Hernandez,Jessica Rogers,5.6561,-75.87877,Andes,CO,Bogota,False,False,True,accusatory
2045,2003-06-10,2003-07-21,Monica Miller,Leslie Anderson,26.91756,-82.07842,Punta Gorda Isles,US,New York,True,True,True,panicking
2046,2016-11-15,2016-11-23,Adam Alexander,Nicole Scott,47.76232,-122.2054,Bothell,US,Los Angeles,False,False,False,insulting
2047,1992-07-23,1992-08-01,Dana Edwards,Shelley Richardson,20.28527,-103.42897,Jocotepec,MX,Mexico City,False,True,True,friendly
2048,1990-11-09,1991-01-02,Patrick Nunez,Nicole Scott,42.4251,-71.06616,Malden,US,New York,False,False,True,out-of-control
2049,2000-06-23,2000-07-22,Katie Brown,Denise Park,41.8542,-87.66561,Lower West Side,US,Chicago,False,True,False,happy
2050,2013-11-28,2014-01-08,Amber Ross,Dawn Simmons,33.35283,-111.78903,Gilbert,US,Phoenix,False,True,True,oblivious
2051,2016-10-31,2016-11-24,Jordan Lamb,Christopher Ross,41.15376,-87.88754,Bourbonnais,US,Chicago,False,True,True,paranoid
2052,2020-05-25,2020-06-10,Cheryl Ho,Jared Reid,37.73604,-120.93549,Riverbank,US,Los Angeles,True,True,True,lonely
2053,1997-01-20,1997-02-03,Kimberly Armstrong,Christopher Morris,20.74122,-100.44843,Santa Rosa Jauregui,MX,Mexico City,False,True,True,injured
2054,1994-01-03,1994-02-11,Tammy Brennan,Michelle Green,49.88307,-119.48568,Kelowna,CA,Vancouver,False,False,True,talkative
2055,1988-09-19,1988-10-14,James Jones,Teresa Sanchez,18.20854,-71.10077,Santa Cruz de Barahona,DO,Santo Domingo,False,True,True,insulting
2056,1994-05-20,1994-05-30,Rebecca Schwartz,Larry Braun,-2.90055,-79.00453,Cuenca,EC,Guayaquil,False,True,True,confessing
2057,2020-07-26,2020-09-02,Dorothy Davis,Nicole Payne,40.68066,-73.47429,Massapequa,US,New York,False,False,False,fleeing
2058,1992-03-22,1992-03-22,Taylor Stone,Gregory Moore,37.60876,-77.37331,Mechanicsville,US,New York,False,True,True,injured
2059,2009-05-23,2009-06-13,Ryan Floyd,Kaitlyn Booker,50.26729,-119.27337,Vernon,CA,Vancouver,True,True,True,tense
2060,2002-12-07,2002-12-30,Dr. Michelle Schultz,Logan Duncan,14.67751,-60.94228,Le Robert,MQ,Martinique,False,True,True,fleeing
2061,1998-06-03,1998-06-20,Ms. Michele Garcia DVM,Lisa Sweeney,8.79577,-75.69947,San Carlos,CO,Bogota,False,False,True,unhappy
2062,2000-06-26,2000-08-17,John Scott,Timothy Maldonado,8.62261,-70.20749,Barinas,VE,Caracas,False,False,True,silent
2063,1996-06-05,1996-06-08,Debra White,Ray Hall,28.15112,-82.46148,Lutz,US,New York,False,True,True,fleeing
2064,1986-11-23,1986-12-16,Sarah Jimenez,Brittany Henderson,39.33427,-76.43941,Middle River,US,New York,False,True,True,friendly
2065,2005-12-23,2006-01-01,Maria Jackson,Shelia Holmes,47.92526,-97.03285,Grand Forks,US,Chicago,False,True,True,happy
2066,2000-10-04,2000-11-14,Kerry Olson,Mary Scott,32.54044,-82.90375,Dublin,US,New York,False,False,True,evasive
2067,2001-06-18,2001-07-09,Robin Marshall,Michael Maynard,14.67751,-60.94228,Le Robert,MQ,Martinique,True,True,True,lonely
2068,1995-11-27,1995-12-03,Colin Barnett,Anthony Harris,39.32011,-76.51552,Rosedale,US,New York,False,False,True,evasive
2069,2002-10-05,2002-10-07,Brandon Lee,Laura Santana,47.38093,-122.23484,Kent,US,Los Angeles,False,True,True,talkative
2070,1996-10-14,1996-11-17,Jennifer Franklin,Donna Mathis,46.1351,-60.1831,Sydney,CA,Glace Bay,False,False,True,happy
2071,2010-07-29,2010-09-11,Shannon Cook,Adam Irwin,32.52515,-93.75018,Shreveport,US,Chicago,False,False,True,paranoid
2072,2007-10-16,2007-10-22,Leah Lynch,Garrett Cook,34.21639,-119.0376,Camarillo,US,Los Angeles,False,True,True,tense
2073,2002-03-13,2002-03-13,Janice Shaw,Charles Walls,38.91817,-78.19444,Front Royal,US,New York,False,False,True,talkative
2074,2002-09-18,2002-11-07,Brenda Tran,Megan West,-3.74912,-73.25383,Iquitos,PE,Lima,False,False,True,happy
2075,1995-08-10,1995-10-08,Janet Jensen,Joseph Rogers,41.54566,-71.29144,Middletown,US,New York,False,False,True,silent
2076,2020-11-28,2021-01-06,Amber Sanders,Robert Baird,27.71809,-82.35176,Sun City Center,US,New York,False,True,False,scared
2077,2006-11-01,2006-11-26,Bradley Huff,Robert Jenkins,42.58342,-71.8023,Fitchburg,US,New York,False,False,True,hostile
2078,2002-03-19,2002-05-01,Mary Sparks,Isabel Webb,-26.22861,-52.67056,Pato Branco,BR,Sao Paulo,False,True,True,lonely
2079,2016-09-21,2016-11-13,James Everett,John Hayes,-31.4488,-60.93173,Esperanza,AR,Argentina,False,True,True,scared
2080,1995-02-08,1995-02-09,Connie Martin,James Kennedy,-21.44345,-65.71875,Tupiza,BO,La Paz,False,True,True,accusatory
2081,1985-11-12,1985-11-28,Michael Bryant,Alison Peterson,18.57677,-72.22625,Croix-des-Bouquets,HT,Port-au-Prince,False,True,True,sad
2082,1999-07-22,1999-08-08,Derrick Carey,Mark Ferguson,34.95303,-120.43572,Santa Maria,US,Los Angeles,False,False,True,complaining
2083,1987-05-16,1987-06-30,David Davidson,Kenneth Barrett,47.80527,-122.24064,Bothell West,US,Los Angeles,False,False,True,insulting
2084,1994-03-25,1994-04-02,Ivan Nguyen,Elizabeth Cooper,41.14676,-73.49484,New Canaan,US,New York,False,False,True,talkative
2085,2015-05-12,2015-05-28,Judy Walker,Logan Duncan,5.20856,-74.73584,Honda,CO,Bogota,False,True,True,hostile
2086,2003-02-17,2003-02-23,William Barr,Mallory Wu,-8.05389,-34.88111,Recife,BR,Recife,False,True,True,happy
2087,1992-01-01,1992-01-24,Jaime Davis,Ms. Sheila Campbell MD,40.58654,-122.39168,Redding,US,Los Angeles,False,True,True,hostile
2088,1993-04-28,1993-06-20,Heather Mack,Regina Henderson,-0.71667,-48.52333,Soure,BR,Belem,False,True,True,injured
2089,2018-08-20,2018-09-07,Mario Armstrong,Kenneth Barrett,19.04222,-98.11889,Casa Blanca,MX,Mexico City,False,True,True,hostile
2090,2014-06-10,2014-07-29,Mark Harper,Lucas Kirk,32.9156,-117.14392,Mira Mesa,US,Los Angeles,False,True,True,scared
2091,2006-07-05,2006-07-20,Bill Williams,Hannah Lindsey,34.21639,-119.0376,Camarillo,US,Los Angeles,False,True,True,talkative
2092,2000-07-11,2000-08-06,Jacob Thompson,Elizabeth Cooper,18.65297,-72.09391,Thomazeau,HT,Port-au-Prince,False,True,True,injured
2093,2000-07-14,2000-07-16,Robert Spencer,Edward Hernandez,27.71809,-82.35176,Sun City Center,US,New York,False,False,True,tense
2094,2013-09-06,2013-10-26,Shawn Torres,Linda Finley,-33.38056,-56.52361,Durazno,UY,Montevideo,False,True,True,over-complimenting
2095,2021-09-24,2021-09-26,Kaitlyn Powell,Mrs. Amy Munoz PhD,40.81,-73.9625,Morningside Heights,US,New York,False,True,True,tense
2096,2007-10-22,2007-11-16,Julie Wilson,Patricia Williams,40.24537,-75.64963,Pottstown,US,New York,False,True,True,panicking
2097,2000-05-18,2000-06-03,Meghan Parker,Meredith Gibbs,-11.48472,-37.93278,Rio Real,BR,Bahia,True,False,True,accusatory
2098,2007-05-19,2007-06-30,Adam Dunlap,Garrett Cook,46.23899,-63.13414,Charlottetown,CA,Halifax,False,True,True,silent
2099,2019-04-19,2019-06-09,Craig Deleon,Shelley Richardson,27.71809,-82.35176,Sun City Center,US,New York,False,True,True,insulting
2100,1991-03-24,1991-04-19,Kathy King,Kevin Evans,31.76212,-95.63079,Palestine,US,Chicago,False,True,True,friendly
2101,2015-03-31,2015-04-12,Michael Adams,Austin Williams,38.91817,-78.19444,Front Royal,US,New York,False,True,True,paranoid
2102,2018-04-20,2018-05-03,Colin Jackson,Matthew Brown,35.88264,-80.08199,Thomasville,US,New York,False,True,True,unhappy
2103,2019-06-21,2019-07-19,Albert Boyd,Kendra Miller,43.54072,-116.56346,Nampa,US,Boise,False,True,False,over-complimenting
2104,2004-03-18,2004-05-04,Andrew Todd MD,John Carlson,8.79577,-75.69947,San Carlos,CO,Bogota,False,False,True,out-of-control
2105,2009-01-18,2009-02-02,Dennis Boyle,Brandy Mendez,-12.91667,-39.25,Muritiba,BR,Bahia,False,False,True,friendly
2106,1988-04-11,1988-04-28,Meghan Kelley,Rebecca Snyder MD,-2.13404,-79.59415,Milagro,EC,Guayaquil,False,True,True,complaining
2107,1987-04-10,1987-04-15,Lori Lewis,Kathleen Castro,42.93369,-72.27814,Keene,US,New York,False,False,True,accusatory
2108,2004-09-19,2004-10-02,Emily Taylor DVM,Mr. James Hooper,28.15112,-82.46148,Lutz,US,New York,False,True,True,panicking
2109,2001-03-21,2001-04-10,Melissa Clark,Michael Higgins,45.53929,-122.38731,Troutdale,US,Los Angeles,False,True,True,complaining
2110,2020-04-25,2020-06-23,Paul Roberts,Michael Mueller,34.09611,-118.10583,San Gabriel,US,Los Angeles,False,True,True,talkative
2111,2019-11-25,2020-01-15,Jeremy Blackburn,Kaitlyn Booker,18.00747,-76.78319,New Kingston,JM,Jamaica,False,True,True,panicking
2112,2004-10-16,2004-12-05,Heather Walsh,Victor Tapia,36.61033,-88.31476,Murray,US,Chicago,True,True,True,tense
2113,2007-04-14,2007-06-02,Frank Bennett,Sarah Brown,46.09273,-88.64235,Iron River,US,Menominee,False,True,True,unhappy
2114,2003-02-08,2003-02-24,Kelly Salas,Anthony Hamilton,10.15031,-73.9614,El Copey,CO,Bogota,False,True,True,fleeing
2115,1988-06-04,1988-06-14,Stephen Collins,James Whitehead,37.60876,-77.37331,Mechanicsville,US,New York,False,True,True,sad
2116,2013-05-06,2013-06-22,Kristin Bautista,Timothy Williams,40.58654,-122.39168,Redding,US,Los Angeles,False,True,True,silent
2117,1992-07-08,1992-07-23,Tracy Weaver,Robert Arellano,-20.25333,-43.80139,Itabirito,BR,Sao Paulo,False,False,False,over-complimenting
2118,1994-04-17,1994-06-15,James Osborne,Elizabeth Cooper,46.23899,-63.13414,Charlottetown,CA,Halifax,False,True,True,friendly
2119,2007-02-21,2007-03-05,Audrey Harris,Robert Arellano,36.20829,-115.98391,Pahrump,US,Los Angeles,False,True,True,paranoid
2120,2001-04-19,2001-05-13,Ashley Thompson,Shannon Norman,10.66668,-61.51889,Port of Spain,TT,Port of Spain,False,False,True,insulting
2121,2018-12-06,2018-12-16,John Drake,Marie Hill,37.52487,-77.55777,Bon Air,US,New York,False,True,True,silent
2122,1992-07-29,1992-09-20,Joshua Cox,Tammy Bruce,41.50343,-74.01042,Newburgh,US,New York,False,True,True,fleeing
2123,1991-04-01,1991-04-18,Henry Jones,Nicole Hart,3.8801,-77.03116,Buenaventura,CO,Bogota,False,False,True,insulting
2124,1999-12-22,2000-02-02,Charles Bailey,Jose Hunt,41.84364,-87.71255,South Lawndale,US,Chicago,True,True,True,friendly
2125,2014-10-08,2014-11-09,Brian Robinson,Victoria Rodriguez,37.52487,-77.55777,Bon Air,US,New York,False,True,True,fleeing
2126,2000-08-15,2000-09-20,Jonathon Benton,Zachary Moore,-3.20333,-52.20639,Altamira,BR,Santarem,False,True,False,oblivious
2127,2019-07-06,2019-08-18,Kristen Diaz,Sandra Ramos,45.44868,-73.81669,Pointe-Claire,CA,Toronto,False,True,True,silent
2128,2004-08-24,2004-09-24,Melissa Pope,Jacqueline Maldonado,-8.05389,-34.88111,Recife,BR,Recife,False,False,True,happy
2129,1991-03-09,1991-04-04,Julie Vasquez,Patrick White,14.67751,-60.94228,Le Robert,MQ,Martinique,True,False,True,happy
2130,2015-06-16,2015-07-05,Jennifer Townsend,Emily Mccoy,37.71715,-122.40433,Visitacion Valley,US,Los Angeles,False,True,True,injured
2131,2018-08-09,2018-08-19,Robert Taylor,Justin White,40.82232,-74.15987,Nutley,US,New York,False,True,True,insulting
2132,2002-10-31,2002-11-02,Kristin Brooks,Michael Mercer,43.91452,-69.96533,Brunswick,US,New York,False,True,True,lonely
2133,2016-03-25,2016-05-18,Benjamin Lowe,Tiffany Bennett,39.96097,-75.60804,West Chester,US,New York,False,True,False,scared
2134,2000-07-26,2000-07-29,Gary Alvarez,Jeremy Mason,34.06635,-84.67837,Acworth,US,New York,False,False,True,evasive
2135,1987-05-18,1987-07-07,Lucas Montoya,Mark Williams,26.18924,-98.15529,San Juan,US,Chicago,False,True,True,over-complimenting
2136,2016-10-19,2016-10-24,Jennifer Ramirez,Gabriel Jones,9.91861,-68.30472,Tinaquillo,VE,Caracas,False,True,True,evasive
2137,2002-11-25,2003-01-08,Bradley Hampton,Jeanette Martinez,14.93333,-91.11667,Chichicastenango,GT,Guatemala,False,True,True,fleeing
2138,2018-04-27,2018-05-11,Charles Patterson,John Hayes,-30.60106,-71.19901,Ovalle,CL,Santiago,False,True,False,complaining
2139,1998-01-31,1998-03-14,Kristen Choi,Melinda Evans,20.22816,-103.5687,Zacoalco de Torres,MX,Mexico City,False,True,True,confessing
2140,1993-07-12,1993-07-23,Dennis Hill,Logan Duncan,34.09668,-117.71978,Claremont,US,Los Angeles,False,False,True,insulting
2141,2015-08-13,2015-10-05,Vincent Brown,Jared Reid,44.27804,-88.27205,Kaukauna,US,Chicago,False,True,True,oblivious
2142,2013-10-18,2013-11-25,Curtis Davis,Sara Chavez,44.99012,-123.02621,Keizer,US,Los Angeles,False,True,True,tense
2143,2002-03-28,2002-04-26,Joseph Mitchell,Teresa Diaz,8.35122,-62.64102,Ciudad Guayana,VE,Caracas,False,True,True,fleeing
2144,1991-07-01,1991-08-01,Ivan Johnson,Jasmine Rowland,45.0408,-93.263,Columbia Heights,US,Chicago,True,False,True,fleeing
2145,2011-04-05,2011-05-18,Victoria Munoz,Aaron Nguyen,3.8801,-77.03116,Buenaventura,CO,Bogota,False,True,True,over-complimenting
2146,2008-04-19,2008-05-31,Mr. Chris Acevedo,Chris Campbell Jr.,-22.97056,-46.99583,Valinhos,BR,Sao Paulo,False,False,True,hostile
2147,2008-10-27,2008-12-01,William Richard,Jeffery Lee,42.58342,-71.8023,Fitchburg,US,New York,False,True,False,scared
2148,1988-07-04,1988-08-29,Martin Castillo,Julie Lopez,18.03496,-66.8499,Yauco,PR,Puerto Rico,False,False,True,sad
2149,1985-07-12,1985-07-12,Bobby Moran,Jerry Erickson,40.5576,-74.28459,Woodbridge,US,New York,False,False,True,silent
2150,2000-01-29,2000-02-11,Brian Galloway,Alexandra Jones,22.49396,-105.36369,Acaponeta,MX,Mazatlan,False,True,False,worried
2151,1999-02-03,1999-03-08,Aaron Meyer,Mary Weaver,-19.32556,-41.25528,Resplendor,BR,Sao Paulo,False,False,True,fleeing
2152,1999-03-06,1999-05-03,Brittany Simpson,Rebecca Rodriguez,40.60538,-73.75513,Far Rockaway,US,New York,False,True,True,friendly
2153,1987-08-15,1987-10-10,Nathan Cherry,Katelyn Garcia,-25.42944,-50.00639,Palmeira,BR,Sao Paulo,False,True,True,happy
2154,1991-10-04,1991-10-31,David Collins,Matthew Young,18.03496,-66.8499,Yauco,PR,Puerto Rico,False,False,True,worried
2155,2016-05-04,2016-06-27,Theresa Glover,William Barton,32.44874,-99.73314,Abilene,US,Chicago,False,True,True,lonely
2156,2007-01-20,2007-02-22,Michael Hughes,Jacob Carlson,33.98154,-81.23621,Lexington,US,New York,False,True,True,fleeing
2157,1985-10-16,1985-10-25,Joseph Deleon,Brandon Miller,43.61062,-72.97261,Rutland,US,New York,False,True,True,accusatory
2158,1999-01-11,1999-03-11,Jason Kemp,Adam Smith,40.64621,-73.97069,Kensington,US,New York,False,True,True,happy
2159,2001-08-29,2001-09-02,Melissa Scott,Evelyn Hines,-4.16694,-40.7475,Guaraciaba do Norte,BR,Fortaleza,True,True,True,happy
2160,2007-05-06,2007-07-02,Natalie Murphy,Sara Chavez,8.79577,-75.69947,San Carlos,CO,Bogota,False,False,True,paranoid
2161,1997-01-16,1997-01-19,Kelly Williams,Stacey Morris,-21.41222,-42.19667,Miracema,BR,Sao Paulo,False,True,True,injured
2162,2018-04-26,2018-04-28,Angela Barnes,Jennifer Hoffman,17.06542,-96.72365,Oaxaca,MX,Mexico City,False,True,True,scared
2163,2021-06-01,2021-07-15,Mrs. Madeline Graves DDS,Melinda Evans,-22.53722,-42.98194,Guapimirim,BR,Sao Paulo,False,True,True,complaining
2164,1988-09-18,1988-10-24,Alyssa Kline,Melinda Evans,27.09978,-82.45426,Venice,US,New York,False,True,True,fleeing
2165,1994-09-30,1994-11-16,Emily Bullock,Brandon Miller,42.8334,-80.38297,Norfolk County,CA,Toronto,False,True,True,hostile
2166,2005-01-29,2005-02-23,Curtis Page,Jeffery Carter,45.40008,-73.58248,Sainte-Catherine,CA,Toronto,True,False,True,talkative
2167,1987-11-14,1987-12-30,Zachary Murphy,Carrie Jones,44.99012,-123.02621,Keizer,US,Los Angeles,False,False,True,confessing
2168,1986-07-07,1986-08-26,Richard Burke,Samuel Cunningham,-16.25,-69.08333,Yunguyo,PE,Lima,False,True,True,accusatory
2169,2017-01-11,2017-02-20,Marcia Roberts,Gordon Jimenez,34.95303,-120.43572,Santa Maria,US,Los Angeles,False,False,True,worried
2170,2005-12-05,2005-12-09,Tina Garrett,David Woodward,45.44868,-73.81669,Pointe-Claire,CA,Toronto,False,True,True,scared
2171,1987-11-21,1988-01-15,Sara Garcia,Elizabeth Cook,41.14676,-73.49484,New Canaan,US,New York,False,False,False,injured
2172,2008-04-05,2008-04-29,Lisa Davenport PhD,Kimberly Mills,46.23899,-63.13414,Charlottetown,CA,Halifax,True,True,True,out-of-control
2173,1985-08-14,1985-08-24,Anne Thomas,Aaron Nguyen,30.16688,-96.39774,Brenham,US,Chicago,False,True,True,tense
2174,1989-06-16,1989-07-08,Michael Norman,Lauren Johnson,33.72255,-116.37697,Palm Desert,US,Los Angeles,False,True,True,lonely
