,date_witness,date_agent,witness,agent,latitude,longitude,city,country,region_hq,has_weapon,has_hat,has_jacket,behavior
405,2018-07-14,2018-07-14,James Hoffman,Carla Reyes,33.92866,-6.90656,Temara,MA,Casablanca,False,False,True,out-of-control
406,1992-03-04,1992-03-31,Michael Kim,Joseph Nguyen,-7.76667,35.7,Iringa,TZ,Dar es Salaam,False,True,True,complaining
407,2001-03-07,2001-03-26,Rebecca Gallegos,Nicole Hart,-2.68333,33.0,Usagara,TZ,Dar es Salaam,False,False,True,paranoid
408,1989-06-08,1989-07-21,Craig Thompson,Richard Harris,8.88649,2.59753,Tchaourou,BJ,Porto-Novo,True,True,True,confessing
409,2006-08-09,2006-08-14,William Maxwell,David Richardson,0.03813,36.36339,Nyahururu,KE,Nairobi,False,False,True,silent
410,2009-04-21,2009-05-05,Natasha Chase,Scott Anderson Jr.,-4.5833,15.16554,Kasangulu,CD,Kinshasa,True,True,True,out-of-control
411,2010-07-28,2010-08-30,Jesse Byrd,Melissa Meyers,0.49113,29.47306,Beni,CD,Lubumbashi,True,False,True,oblivious
412,1999-12-04,2000-01-12,Luke Valencia,James Whitehead,0.46005,34.11169,Busia,KE,Nairobi,False,False,True,accusatory
413,1986-12-24,1987-02-14,David Delacruz,Jeffrey Graves MD,-4.06667,37.73333,Same,TZ,Dar es Salaam,False,True,True,confessing
414,1992-01-13,1992-01-29,Danielle Smith,Richard Green,36.46917,10.78222,Beni Khiar,TN,Tunis,False,True,True,tense
415,1995-10-23,1995-10-30,Mrs. Elizabeth Brooks,Glen Walker,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,False,True,True,scared
416,2007-07-18,2007-07-20,Joshua Thompson,Mr. Shannon Sharp,6.8485,3.64633,Shagamu,NG,Lagos,False,True,False,accusatory
417,1998-03-11,1998-04-27,Tina Chandler,Eugene Brown,-21.44236,27.46153,Tonota,BW,Gaborone,True,True,False,happy
418,2019-12-06,2020-01-17,Patrick Russell,Lindsey Hoover,-4.06667,37.73333,Same,TZ,Dar es Salaam,False,True,True,hostile
419,2022-01-29,2022-02-15,Kirk Gray,Tammy Lutz,33.92866,-6.90656,Temara,MA,Casablanca,False,True,True,happy
420,2005-04-25,2005-05-18,Tyler Mckinney,Alexa Flores,6.46346,-2.31938,Bibiani,GH,Accra,False,False,True,panicking
421,1989-01-24,1989-02-22,Brittany Clark,Charles Mitchell,12.74409,-8.07257,Kati,ML,Bamako,False,True,True,out-of-control
422,2001-09-29,2001-11-26,Evan Sharp,Kyle Thomas,31.20176,29.91582,Alexandria,EG,Cairo,True,False,True,accusatory
423,1988-04-05,1988-04-09,Mary Gonzalez,Garrett Allen,2.41669,30.98551,Paidha,UG,Kampala,False,True,True,panicking
424,1992-01-03,1992-02-24,Louis Gonzales,Dawn Simmons,30.75545,20.22625,Ajdabiya,LY,Tripoli,False,False,True,tense
425,1993-02-16,1993-02-27,Kristen Herman,Donald Pierce,26.67319,31.4976,Juhaynah,EG,Cairo,False,True,True,complaining
426,1989-10-19,1989-11-12,Taylor Melton,Gordon Jimenez,11.86064,9.0027,Gaya,NG,Lagos,False,True,True,injured
427,2022-05-30,2022-07-19,Michelle Sandoval,Emily Mccoy,36.27462,4.85668,Bordj Zemoura,DZ,Algiers,False,False,True,happy
428,2020-07-05,2020-08-26,Ethan Kelly,Patrick Stephens,11.15583,42.7125,'Ali Sabieh,DJ,Djibouti,False,True,True,paranoid
429,1997-05-26,1997-07-21,Adam Myers,Nicole Scott,8.48714,-13.2356,Freetown,SL,Freetown,False,False,True,oblivious
430,2012-03-11,2012-04-09,Angela Perry,Kimberly Perez,36.46917,10.78222,Beni Khiar,TN,Tunis,False,True,True,worried
431,2007-07-17,2007-08-03,Tonya Sweeney,David Richardson,11.86064,9.0027,Gaya,NG,Lagos,False,True,True,paranoid
432,2017-06-09,2017-07-26,Tracy Crawford,Meghan Owens,33.43443,-5.22126,Azrou,MA,Casablanca,True,False,True,silent
433,1994-05-12,1994-07-06,Brittany Lang,Garrett Allen,6.03333,37.55,Arba Minch,ET,Addis Ababa,False,True,True,happy
434,1992-10-07,1992-11-28,Joshua Aguirre,Thomas Hamilton,12.18441,18.69303,Mongo,TD,Ndjamena,False,False,True,worried
435,2018-12-07,2019-01-27,Angela Garza,Timothy Davis,-4.26613,15.28318,Brazzaville,CG,Brazzaville,False,True,True,fleeing
436,2008-06-18,2008-07-17,Doris Drake,Tracy Young,7.65649,4.92235,Efon-Alaaye,NG,Lagos,False,False,True,happy
437,2016-10-06,2016-10-14,Cody Munoz,Kimberly Cooper,7.50251,5.06258,Igbara-Odo,NG,Lagos,False,True,True,tense
438,1990-09-12,1990-10-06,Patricia Brown,Richard Reyes,0.03813,36.36339,Nyahururu,KE,Nairobi,False,False,True,silent
439,2007-09-13,2007-09-13,Diane Cole,Ashley Larson,26.67319,31.4976,Juhaynah,EG,Cairo,False,True,True,talkative
440,2012-06-06,2012-06-27,John Ramirez,Cynthia Moore,31.20176,29.91582,Alexandria,EG,Cairo,False,True,True,lonely
441,1994-11-29,1994-12-02,Tammy Davis,Christian Moore,2.41669,30.98551,Paidha,UG,Kampala,False,False,True,insulting
442,2001-03-17,2001-04-05,Michele Green,Amy Bray,0.03813,36.36339,Nyahururu,KE,Nairobi,False,True,True,injured
443,2013-01-22,2013-01-29,Tina Weiss,Amber Wright,-6.8,39.25,Magomeni,TZ,Dar es Salaam,False,False,True,over-complimenting
444,2020-02-05,2020-03-29,Kelly Walsh,Evan Perkins,36.46917,10.78222,Beni Khiar,TN,Tunis,False,False,True,talkative
445,2000-07-18,2000-08-02,Rachel Nunez,William Gallagher,36.76639,3.47717,Boumerdas,DZ,Algiers,False,True,True,confessing
446,2011-03-04,2011-04-28,Edwin Williams,Miranda Lester,37.16911,10.03478,El Alia,TN,Tunis,False,False,True,out-of-control
447,1994-01-12,1994-02-15,Stephanie Patterson,Chad Chandler,7.62789,4.74161,Ilesa,NG,Lagos,False,False,True,evasive
448,2006-07-21,2006-09-12,Matthew Williams,Jeffery Carter,9.535,-13.68778,Camayenne,GN,Conakry,False,False,True,complaining
449,1995-11-20,1995-11-28,Michael Russell,Lauren Mccoy,-21.44236,27.46153,Tonota,BW,Gaborone,False,False,True,fleeing
450,1998-10-06,1998-11-01,Lance Long,Michael Smith,33.42585,-6.00137,Oulmes,MA,Casablanca,False,False,True,fleeing
451,2005-02-24,2005-03-17,Alexander Padilla,Tracy Young,12.74482,4.52514,Argungu,NG,Lagos,False,False,True,complaining
452,1995-03-05,1995-04-29,Dan Spence,Angel Payne,31.20176,29.91582,Alexandria,EG,Cairo,False,True,True,insulting
453,2021-06-27,2021-08-08,April Young,Daniel Moore,8.48714,-13.2356,Freetown,SL,Freetown,False,True,True,unhappy
454,1998-02-26,1998-04-24,Antonio Alexander,Mark Ferguson,10.61285,12.19458,Biu,NG,Lagos,False,True,True,panicking
455,2002-01-27,2002-01-29,Tammy Watkins,Timothy Maldonado,11.85,38.01667,Debre Tabor,ET,Addis Ababa,False,True,True,oblivious
456,1992-10-23,1992-10-24,Kelly Frye,Justin Whitehead,36.72544,3.55665,Thenia,DZ,Algiers,False,False,True,silent
457,2004-11-27,2005-01-23,Christina Greene,David Strong,2.41669,30.98551,Paidha,UG,Kampala,False,False,True,tense
458,2018-08-27,2018-09-30,Cheryl Flores,Logan Duncan,35.72917,10.58082,Msaken,TN,Tunis,False,False,True,paranoid
459,1994-01-11,1994-02-10,Jessica James,Emily Mccoy,-4.06667,37.73333,Same,TZ,Dar es Salaam,False,False,True,tense
460,1986-08-17,1986-08-25,Melanie Joseph DVM,Mallory Wu,12.74409,-8.07257,Kati,ML,Bamako,False,True,True,worried
461,2015-07-13,2015-08-11,Valerie Ramirez,Jeffrey Graves MD,-7.76667,35.7,Iringa,TZ,Dar es Salaam,False,True,True,accusatory
462,2017-05-16,2017-05-23,Ashley Ryan,Ashley Farrell,-11.78333,19.91667,Luena,AO,Luanda,False,True,True,happy
463,1990-07-21,1990-08-18,Samantha Hess,Lindsey Wheeler,-1.63333,13.58357,Franceville,GA,Libreville,False,True,True,over-complimenting
464,2017-08-05,2017-08-09,Tracy Robertson,Brooke Crawford,6.03333,37.55,Arba Minch,ET,Addis Ababa,False,False,True,happy
465,2001-02-17,2001-03-24,Jeffery Smith,Julian Anderson,6.15038,6.83042,Nkpor,NG,Lagos,False,True,True,over-complimenting
466,2005-12-01,2005-12-01,Kristopher Wise,Erik Gibson,33.92866,-6.90656,Temara,MA,Casablanca,False,False,True,worried
467,2018-07-05,2018-08-31,Keith Shannon,Richard Green,35.72917,10.58082,Msaken,TN,Tunis,False,True,True,injured
468,2001-01-08,2001-02-10,Jesse Smith,Alexa Flores,7.62789,4.74161,Ilesa,NG,Lagos,False,True,True,sad
469,2001-05-11,2001-07-08,Nicole Kelly,Gina Howard,-6.8,39.25,Magomeni,TZ,Dar es Salaam,False,True,True,paranoid
470,2012-01-14,2012-02-11,Angela Orozco,Jacob Santiago,-1.9487,30.4347,Rwamagana,RW,Kigali,False,False,True,panicking
471,2012-11-16,2012-11-29,Carolyn Paul,Lauren Mccoy,-23.85972,35.34722,Maxixe,MZ,Maputo,False,False,True,out-of-control
472,1991-08-13,1991-08-16,Tommy Avery,Andrew Miranda,30.75545,20.22625,Ajdabiya,LY,Tripoli,False,True,True,worried
473,2015-04-27,2015-05-18,Amanda Green,Steven Edwards,11.85,38.01667,Debre Tabor,ET,Addis Ababa,False,True,True,oblivious
474,2018-08-01,2018-08-10,Kevin Page,Denise Kramer,36.76639,3.47717,Boumerdas,DZ,Algiers,False,False,True,insulting
475,1989-02-07,1989-02-25,Jennifer Saunders,Jacob Salazar,13.70727,9.15013,Mirriah,NE,Niamey,False,True,True,injured
476,1995-09-15,1995-09-24,Michael Edwards,Grant Humphrey,36.61954,4.08282,Beni Douala,DZ,Algiers,False,False,True,hostile
477,1992-02-29,1992-03-18,Donna Thomas,Casey Weber,6.15038,6.83042,Nkpor,NG,Lagos,False,True,True,silent
478,1990-05-29,1990-06-30,Patrick Smith,Jeffery Carter,4.94273,15.87735,Carnot,CF,Bangui,False,True,True,confessing
479,1994-12-05,1994-12-11,Jonathan Nash,Gerald Green,-21.98333,16.91667,Okahandja,,Windhoek,False,False,True,friendly
480,2022-02-04,2022-03-28,Ryan Stewart,Julie Lopez,6.45407,3.39467,Lagos,NG,Lagos,False,True,True,hostile
481,2020-11-18,2020-11-22,William Moore,Maurice Mccarthy,5.27247,-3.59625,Bonoua,CI,Abidjan,False,True,True,silent
482,2019-09-04,2019-09-12,David White,Shawn Huang,-4.5833,15.16554,Kasangulu,CD,Kinshasa,False,True,True,happy
483,2011-02-28,2011-03-31,Angela Holloway,James Brock,4.92675,6.26764,Yenagoa,NG,Lagos,False,True,True,friendly
484,1995-06-28,1995-07-18,Heather Black,Belinda Thompson,-1.9487,30.4347,Rwamagana,RW,Kigali,False,True,True,injured
485,2016-05-07,2016-06-01,Cynthia Martin,Michelle Jarvis,-21.44236,27.46153,Tonota,BW,Gaborone,False,True,True,unhappy
486,2013-12-23,2013-12-30,Jennifer Gallagher,Casey Wheeler,6.45407,3.39467,Lagos,NG,Lagos,False,False,True,silent
487,1988-04-09,1988-04-15,Diane Franco,Ashley Larson,-24.19436,29.00974,Mokopane,ZA,Johannesburg,False,True,True,accusatory
488,2020-09-28,2020-10-02,Sandra Carter,Rhonda Jones,36.76639,3.47717,Boumerdas,DZ,Algiers,False,True,True,panicking
489,2013-01-23,2013-03-21,Ashley Robertson,William Zuniga,-4.5833,15.16554,Kasangulu,CD,Kinshasa,False,True,True,worried
490,1988-05-15,1988-07-09,Connie Cherry,Patricia Edwards,4.94273,15.87735,Carnot,CF,Bangui,False,True,True,panicking
491,2006-11-21,2006-12-11,Glenn Guzman,Pamela Gonzales,4.92675,6.26764,Yenagoa,NG,Lagos,False,False,True,paranoid
492,2018-09-12,2018-09-29,Nicole Roberts,Rachel Lucas,8.48714,-13.2356,Freetown,SL,Freetown,False,True,True,fleeing
493,2006-08-10,2006-09-27,Troy Harris,Jennifer Snyder,6.03333,37.55,Arba Minch,ET,Addis Ababa,False,True,True,happy
494,1999-04-19,1999-06-04,Daniel Hansen,Grant Humphrey,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,False,True,True,complaining
495,1986-08-14,1986-10-04,Erin Bowen,Joseph Arellano,0.03813,36.36339,Nyahururu,KE,Nairobi,False,True,True,injured
496,2016-01-20,2016-03-13,Tammy Webb,Cynthia Carr,-8.73508,24.99798,Kamina,CD,Lubumbashi,False,False,True,oblivious
497,1997-05-04,1997-07-01,Stephen Evans,David Wagner,2.41669,30.98551,Paidha,UG,Kampala,False,True,True,tense
498,2018-04-07,2018-05-07,Amy Rodriguez,Jorge Novak,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,False,True,True,out-of-control
499,1997-04-26,1997-06-20,Kathryn Reed,Jane Huff,33.92866,-6.90656,Temara,MA,Casablanca,False,False,True,confessing
500,2010-07-31,2010-09-14,Andrea Wyatt,Ashley Taylor,5.30383,-1.98956,Tarkwa,GH,Accra,False,False,True,tense
501,1993-01-09,1993-02-12,Nicholas Campbell,Jordan Torres,6.15038,6.83042,Nkpor,NG,Lagos,False,False,True,fleeing
502,2018-12-10,2019-01-17,Jennifer Snow MD,Beth Cuevas,11.86064,9.0027,Gaya,NG,Lagos,False,True,True,friendly
503,2011-07-23,2011-08-02,Victoria Weaver,Jennifer Cook,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,False,False,True,lonely
504,2014-04-29,2014-05-27,Kristine Brown,Ashley Howell,-4.06667,37.73333,Same,TZ,Dar es Salaam,False,False,True,complaining
505,2006-03-21,2006-04-08,Peter Morrow,Christopher Sandoval,36.76639,3.47717,Boumerdas,DZ,Algiers,False,False,True,over-complimenting
506,1991-03-14,1991-03-26,Paul Brown,Kurt Clark,-11.78333,19.91667,Luena,AO,Luanda,True,True,True,fleeing
507,2014-09-07,2014-09-23,Lisa Mcbride,Brandon Miller,31.20176,29.91582,Alexandria,EG,Cairo,False,False,True,accusatory
508,2006-07-06,2006-08-22,Alexandria Nunez,Jennifer Snyder,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,True,True,True,out-of-control
509,2011-09-22,2011-10-25,Elijah Melton,Brooke Crawford,4.96667,10.7,Tonga,CM,Douala,False,False,True,fleeing
510,2015-10-13,2015-11-12,Nancy Harmon,Kimberly Gibson,9.535,-13.68778,Camayenne,GN,Conakry,False,False,True,hostile
511,2021-12-23,2022-01-13,Robert Pope,Nathaniel Jackson,4.2475,9.00472,Idenao,CM,Douala,False,True,True,happy
512,1993-05-02,1993-05-20,Elizabeth Martin,Julia Reynolds,3.11988,35.59642,Lodwar,KE,Nairobi,False,False,True,hostile
513,1998-12-01,1999-01-17,Dylan Christian,Glen Walker,36.08497,9.37082,Siliana,TN,Tunis,False,False,True,happy
514,2003-01-02,2003-01-29,Jonathan Ellis,Jessica Joseph,12.74409,-8.07257,Kati,ML,Bamako,False,True,True,complaining
515,2020-11-13,2020-12-07,Andrew Rivera,Jacob Salazar,-6.25,38.66667,Mvomero,TZ,Dar es Salaam,False,True,True,talkative
516,1997-09-17,1997-10-11,Patricia Burch,Mr. Rodney Franco,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,False,False,False,happy
517,1986-10-31,1986-11-22,Nicholas Blackwell,Jennifer Malone,30.75545,20.22625,Ajdabiya,LY,Tripoli,False,True,True,accusatory
518,1987-11-08,1987-11-15,Jillian Haney,Hannah Palmer,35.21222,2.31889,Ksar Chellala,DZ,Algiers,False,True,True,accusatory
519,2018-03-06,2018-03-22,Timothy Guzman,Angel Gonzales,-4.5833,15.16554,Kasangulu,CD,Kinshasa,False,False,True,complaining
520,1997-11-25,1997-12-25,Kenneth Callahan,Tiffany Morrison,11.86064,9.0027,Gaya,NG,Lagos,True,False,True,complaining
521,2016-01-26,2016-03-08,Christy Green,Mrs. Kristin Lopez MD,36.08497,9.37082,Siliana,TN,Tunis,False,False,True,evasive
522,1994-10-19,1994-12-05,Stephen Young,Lauren Johnson,2.41669,30.98551,Paidha,UG,Kampala,False,True,True,worried
523,2010-10-26,2010-10-28,Jeremy Smith,Kenneth Barrett,0.49113,29.47306,Beni,CD,Lubumbashi,True,False,True,panicking
524,1995-05-29,1995-06-29,Robert Allen,Tiffany Patrick,8.88649,2.59753,Tchaourou,BJ,Porto-Novo,False,True,True,friendly
525,1992-11-28,1992-12-19,Michael Kemp,Stephen Ferguson,6.15038,6.83042,Nkpor,NG,Lagos,False,True,True,injured
526,1987-11-24,1988-01-15,Jessica Arnold DDS,Jared Reid,8.88649,2.59753,Tchaourou,BJ,Porto-Novo,True,True,True,silent
527,2013-12-04,2014-01-22,Jeffrey Ibarra,Kari Chandler,4.96667,10.7,Tonga,CM,Douala,True,False,True,talkative
528,1990-08-15,1990-08-30,Angela Vang,Taylor Robinson,7.6,4.18333,Olupona,NG,Lagos,False,False,True,tense
529,2002-11-11,2002-12-18,David Hall,Angela Johnson,-10.33333,39.28333,Nyangao,TZ,Dar es Salaam,False,True,True,happy
530,1994-09-17,1994-10-27,John Lynch,Sarah Green,12.74482,4.52514,Argungu,NG,Lagos,False,True,True,hostile
531,1997-10-09,1997-10-25,Belinda Brown,Rebecca Jackson,-6.8,39.25,Magomeni,TZ,Dar es Salaam,False,True,True,paranoid
532,2017-03-03,2017-03-10,Brandi Anderson,Kaitlyn Johns,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,False,True,True,worried
533,2005-05-24,2005-07-01,Cynthia Vasquez,Shelia Holmes,-2.68333,33.0,Usagara,TZ,Dar es Salaam,False,False,True,sad
534,2007-07-13,2007-08-12,Mark Salazar,Micheal Thomas,37.16911,10.03478,El Alia,TN,Tunis,False,False,True,friendly
535,1987-06-06,1987-08-01,Tracy Doyle,Sarah Reynolds,-1.9487,30.4347,Rwamagana,RW,Kigali,False,False,True,tense
536,1987-09-30,1987-11-24,Sean Clarke,Jessica Rogers,-0.35817,42.54536,Kismayo,SO,Mogadishu,False,True,True,talkative
537,2003-02-20,2003-02-27,Nancy Perry,Christine Shah,-21.44236,27.46153,Tonota,BW,Gaborone,True,False,True,tense
538,2009-04-26,2009-06-20,Trevor Martinez,Brian Haas,11.86064,9.0027,Gaya,NG,Lagos,False,True,True,scared
539,2012-11-05,2012-11-16,Mary Davis,Hannah Lindsey,-6.8,39.25,Magomeni,TZ,Dar es Salaam,True,True,True,friendly
540,1997-02-06,1997-03-19,Juan Jackson,Mindy Bates,36.76775,2.95924,Cheraga,DZ,Algiers,False,True,True,confessing
541,1999-08-17,1999-09-08,Ricardo Heath,Mary Scott,2.41669,30.98551,Paidha,UG,Kampala,False,True,True,insulting
542,2005-09-10,2005-09-16,Frank Long DDS,Donna Mathis,33.92866,-6.90656,Temara,MA,Casablanca,False,True,True,accusatory
543,2020-08-04,2020-09-08,Lee Henderson,Chad Graham,-26.93366,29.24152,Standerton,ZA,Johannesburg,False,True,True,fleeing
544,2007-06-02,2007-06-06,Kevin Schmidt,Loretta Wood,0.03813,36.36339,Nyahururu,KE,Nairobi,False,True,True,lonely
545,1998-11-16,1998-11-19,Jonathan Scott,Sharon Young,12.74482,4.52514,Argungu,NG,Lagos,False,False,True,talkative
546,2000-04-10,2000-04-28,Brandon Mendez,Garrett Allen,36.46917,10.78222,Beni Khiar,TN,Tunis,True,False,False,lonely
547,1988-11-10,1988-11-19,Mark Stephens,Julia Reynolds,0.46005,34.11169,Busia,KE,Nairobi,False,True,True,evasive
548,2015-06-02,2015-07-04,Cody Lopez,Maria Tucker,7.6,4.18333,Olupona,NG,Lagos,False,False,True,out-of-control
549,1993-10-08,1993-10-14,Chelsea Cross,Nicole Hart,11.85,38.01667,Debre Tabor,ET,Addis Ababa,False,False,False,paranoid
550,1997-03-29,1997-04-12,Christopher Scott,Allen Baker,-11.78333,19.91667,Luena,AO,Luanda,False,True,True,confessing
551,2011-03-28,2011-04-22,David Navarro,Anthony Hamilton,35.06544,1.04945,Frenda,DZ,Algiers,False,True,True,evasive
552,2008-07-21,2008-08-09,Kathy Kemp,Edward Anderson,12.74482,4.52514,Argungu,NG,Lagos,False,True,True,fleeing
553,2010-06-28,2010-08-04,John Mueller,Jeffrey Johnson,35.06544,1.04945,Frenda,DZ,Algiers,False,True,True,accusatory
554,2012-03-26,2012-05-17,Kristen Martin,Lauren Smith,33.92866,-6.90656,Temara,MA,Casablanca,False,True,True,over-complimenting
555,2009-07-01,2009-08-16,Lonnie Gomez,Timothy Maldonado,7.06273,-1.4001,Mampong,GH,Accra,False,False,False,over-complimenting
556,2011-04-22,2011-06-02,Daniel Hill,Jennifer Malone,11.15583,42.7125,'Ali Sabieh,DJ,Djibouti,False,True,True,talkative
557,2016-07-06,2016-08-22,Bradley Ashley,Christopher Baker,-23.85972,35.34722,Maxixe,MZ,Maputo,False,True,True,over-complimenting
558,1992-05-30,1992-06-12,Christopher Callahan,Rebecca Rodriguez,-0.35817,42.54536,Kismayo,SO,Mogadishu,True,False,True,lonely
559,2009-12-24,2010-02-07,Stacy Mccarty,Parker Mitchell,-21.98333,16.91667,Okahandja,,Windhoek,False,False,True,scared
560,2005-07-08,2005-07-21,Norman Henderson,Kurt Clark,-7.76667,35.7,Iringa,TZ,Dar es Salaam,False,True,True,accusatory
561,2014-11-12,2015-01-03,Nicole Rodriguez,Kimberly Gibson,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,False,False,True,injured
562,2015-07-05,2015-08-20,Christopher Adams,Amy Bray,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,False,False,True,injured
563,2006-06-28,2006-07-23,Michael Henry,Jeffery Carter,0.03813,36.36339,Nyahururu,KE,Nairobi,False,True,False,happy
564,1987-10-09,1987-11-02,Steven Jacobs,Darlene Pitts,4.94273,15.87735,Carnot,CF,Bangui,False,True,True,over-complimenting
565,1988-01-14,1988-02-24,Joseph Harrison,Jennifer Shannon,36.08497,9.37082,Siliana,TN,Tunis,False,False,True,complaining
566,1996-04-26,1996-05-03,Nicholas Richards,Julie Nguyen,-26.93366,29.24152,Standerton,ZA,Johannesburg,False,True,True,out-of-control
567,1998-05-28,1998-07-19,Barbara Smith,Mark Williams,-24.19436,29.00974,Mokopane,ZA,Johannesburg,False,True,True,panicking
568,1997-05-06,1997-05-24,Timothy Green,Christopher Morris,3.27833,32.88667,Kitgum,UG,Kampala,False,True,True,lonely
569,1997-09-11,1997-09-13,Sarah Johnson,Christina Ball,-2.68333,33.0,Usagara,TZ,Dar es Salaam,False,False,False,unhappy
570,2009-10-08,2009-10-23,Debbie Hale,Elizabeth Martinez,-13.7804,34.4587,Salima,MW,Blantyre,True,True,True,evasive
571,1995-07-28,1995-08-10,Michele Rice,Emily Stephens,36.76639,3.47717,Boumerdas,DZ,Algiers,False,True,True,injured
572,1986-01-17,1986-02-17,Victor Cummings,Christina Ball,11.86064,9.0027,Gaya,NG,Lagos,False,True,True,worried
573,1999-05-02,1999-05-18,Lauren Brown,Jerry Cruz,-1.63333,13.58357,Franceville,GA,Libreville,False,False,True,fleeing
574,1989-05-25,1989-06-28,Matthew Wilson,Andre Lamb,7.65649,4.92235,Efon-Alaaye,NG,Lagos,False,True,True,injured
575,1995-06-25,1995-06-25,Joseph Green,Lisa Sweeney,36.76775,2.95924,Cheraga,DZ,Algiers,False,True,True,evasive
576,1993-08-11,1993-09-09,Gerald Hale,Andre Lamb,11.8659,34.3869,Ar Ruseris,SD,Khartoum,False,False,True,panicking
577,2014-01-24,2014-01-31,Tracy Kramer,Jason Berg,-24.19436,29.00974,Mokopane,ZA,Johannesburg,False,True,True,silent
578,1990-07-29,1990-07-29,Lance Cannon,Charlene Mccormick,6.45407,3.39467,Lagos,NG,Lagos,False,False,True,over-complimenting
579,2009-11-29,2009-12-28,Rebekah Wilson,Jerry Collins,7.57944,-8.53778,New Yekepa,LR,Monrovia,False,True,True,oblivious
580,1996-08-17,1996-09-05,Anthony Johnson,Christopher Baker,35.06544,1.04945,Frenda,DZ,Algiers,False,True,True,friendly
581,1995-05-28,1995-07-05,Kyle Hughes,Melvin Hansen,-8.73508,24.99798,Kamina,CD,Lubumbashi,False,False,True,tense
582,2022-06-20,2022-07-24,Diane Flores,John Carlson,36.76639,3.47717,Boumerdas,DZ,Algiers,False,False,True,friendly
583,1991-05-19,1991-06-13,Joseph Pruitt,Kimberly Cooper,3.11988,35.59642,Lodwar,KE,Nairobi,False,True,False,insulting
584,1996-02-11,1996-02-26,Darryl Gallagher,Brian Velasquez,13.56667,-15.6,Farafenni,GM,Banjul,False,False,True,silent
585,2016-10-20,2016-11-25,Amanda Edwards,Monica Davis,-21.44236,27.46153,Tonota,BW,Gaborone,False,False,True,panicking
586,1995-04-08,1995-05-09,Lindsey Evans DVM,Kim Dyer,9.535,-13.68778,Camayenne,GN,Conakry,False,False,True,paranoid
587,2015-05-01,2015-06-11,Kelly Smith,Erin Ray,12.74482,4.52514,Argungu,NG,Lagos,False,True,True,complaining
588,2020-06-15,2020-07-17,Manuel Bailey,Samuel Jackson,0.46005,34.11169,Busia,KE,Nairobi,False,True,True,lonely
589,1989-10-16,1989-10-20,Jeffrey Walker,Dana Parker,30.75545,20.22625,Ajdabiya,LY,Tripoli,False,False,True,tense
590,1996-04-25,1996-04-27,Tracy Bryant,Jordan Torres,6.03333,37.55,Arba Minch,ET,Addis Ababa,False,True,True,worried
591,2020-11-09,2020-11-15,Kelly Cox,Stephen Ferguson,5.84752,-5.682,Lakota,CI,Abidjan,False,True,True,paranoid
592,2009-10-09,2009-11-02,Dr. Danielle Brown DVM,Lauren Johnson,8.48714,-13.2356,Freetown,SL,Freetown,False,True,True,unhappy
593,1997-01-12,1997-03-02,Shannon Nguyen,Paul Rogers,0.46005,34.11169,Busia,KE,Nairobi,True,True,True,hostile
594,2016-06-21,2016-07-28,Jacob Wilson,Shelley Richardson,36.72544,3.55665,Thenia,DZ,Algiers,False,False,True,out-of-control
595,1986-12-07,1987-01-05,Andrew Perez,Laura Cook,-4.5833,15.16554,Kasangulu,CD,Kinshasa,False,False,True,hostile
596,1990-06-09,1990-06-21,Gary Watkins,Julia Reynolds,3.11988,35.59642,Lodwar,KE,Nairobi,False,True,True,scared
597,1991-02-11,1991-04-09,Travis Dixon,Gabriel Jones,5.84752,-5.682,Lakota,CI,Abidjan,False,True,True,hostile
598,2012-01-05,2012-02-26,Kenneth Castillo,Lauren Smith,4.92675,6.26764,Yenagoa,NG,Lagos,False,True,True,confessing
599,2014-03-29,2014-04-11,Yolanda Miller,Jacob Salazar,36.72544,3.55665,Thenia,DZ,Algiers,False,True,True,oblivious
600,2000-12-15,2001-01-30,Angela Schultz,John Wright,11.86064,9.0027,Gaya,NG,Lagos,False,False,True,fleeing
601,2018-08-23,2018-09-07,Sarah Owen,Sarah Reynolds,3.11988,35.59642,Lodwar,KE,Nairobi,False,True,False,lonely
602,1999-04-03,1999-05-18,Sarah Leon,Kenneth Stevenson,8.48714,-13.2356,Freetown,SL,Freetown,False,True,True,worried
603,2021-10-25,2021-11-08,Joshua Parker,Theresa Patterson,36.46917,10.78222,Beni Khiar,TN,Tunis,False,False,True,scared
604,2014-08-05,2014-09-12,Mariah Townsend,Stephanie Taylor,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,False,False,True,tense
605,2018-09-26,2018-09-26,Michael Day,James Dawson,36.72544,3.55665,Thenia,DZ,Algiers,False,False,True,happy
606,2017-06-20,2017-07-01,Grant Jackson,Mackenzie Gilbert,7.62789,4.74161,Ilesa,NG,Lagos,False,True,True,out-of-control
607,1990-03-24,1990-05-08,Sarah Grimes,Mr. Shannon Sharp,13.56667,-15.6,Farafenni,GM,Banjul,False,False,True,panicking
