,date_witness,date_filed,witness,agent,lat_,long_,city,country,region_hq,armed?,chapeau?,coat?,observed_action
1969,1989-01-10,1989-01-18,Betty Fuller,Samuel Jackson,50.56149,4.69889,Gembloux,BE,Brussels,False,True,True,tense
1970,2014-08-18,2014-09-13,William Holmes,Ashley Vaughn,61.78491,34.34691,Petrozavodsk,RU,Moscow,False,True,True,injured
1971,2000-11-04,2000-11-13,Matthew Rodriguez,Joseph Rogers,41.72063,12.6723,Ariccia,IT,Rome,False,True,True,out-of-control
1972,2019-03-20,2019-04-21,Carla Park,Brandy White,54.39304,53.26023,Bavly,RU,Moscow,False,True,True,panicking
1973,2001-12-26,2002-02-10,Alison Thompson,Brittany Henderson,50.23019,8.77155,Karben,DE,Berlin,False,True,True,complaining
1974,1993-12-10,1994-01-22,Carmen Williams,Jerry Erickson,40.98894,28.67582,Yakuplu,TR,Istanbul,True,True,True,lonely
1975,2010-04-18,2010-06-05,Lisa Adams,Loretta Wood,49.07866,30.96755,Zvenihorodka,UA,Kiev,False,True,True,sad
1976,2004-08-10,2004-09-05,Karla Boyle,Daniel Moore,55.39485,43.83992,Arzamas,RU,Moscow,False,True,True,fleeing
1977,1993-07-03,1993-08-19,Karen Reeves,Parker Mitchell,42.22718,14.39024,Lanciano,IT,Rome,False,False,True,talkative
1978,2017-09-01,2017-10-06,Natalie Wolfe,Timothy Williams,51.30001,13.10984,Oschatz,DE,Berlin,True,False,True,complaining
1979,2011-12-12,2012-02-05,John Alexander,Patricia Williams,50.80904,8.77069,Marburg an der Lahn,DE,Berlin,False,True,True,panicking
1980,2016-02-18,2016-04-08,Rachel Freeman DDS,Glenn Li,48.90472,2.2469,La Garenne-Colombes,FR,Paris,False,True,True,friendly
1981,2000-03-19,2000-04-09,Michael Nguyen,Mr. Frederick Bryant,37.49223,15.07041,Catania,IT,Rome,False,True,True,friendly
1982,1998-07-16,1998-09-11,Deborah Webb,Donna Martin,47.30997,8.52462,Adliswil,CH,Zurich,False,True,True,panicking
1983,1996-05-29,1996-06-03,Kathy Boone,Sarah Peters,51.24197,4.82313,Lille,BE,Brussels,False,True,True,unhappy
1984,1989-09-20,1989-10-05,Jeffrey Morrison,Kelly Barnes,50.75932,25.34244,Lutsk,UA,Kiev,False,False,True,tense
1985,1989-05-12,1989-05-16,Anthony Harris,Joseph Ramirez,45.51667,4.86667,Vienne,FR,Paris,False,True,True,confessing
1986,2013-01-30,2013-02-05,Heidi Torres,David Richardson,51.21187,4.25633,Beveren,BE,Brussels,False,False,True,lonely
1987,2009-02-20,2009-04-13,Andrew Burke,Brittany Henderson,52.57583,6.61944,Hardenberg,NL,Amsterdam,True,True,True,hostile
1988,1985-08-24,1985-09-16,Devin Mcgee,Jessica Conway,51.38673,0.30367,Hartley,GB,London,True,True,True,silent
1989,2019-07-31,2019-08-14,Jamie Dixon,Austin Williams,51.65,-0.2,Barnet,GB,London,False,True,True,evasive
1990,2022-01-16,2022-03-06,Shane Rice,Dr. Gregory Gibson,46.18396,6.10237,Onex,CH,Zurich,False,True,True,oblivious
1991,1995-07-31,1995-09-11,Kristen Thompson,Nicole Hinton,55.82737,-4.0573,Viewpark,GB,London,False,False,True,paranoid
1992,2020-10-19,2020-11-11,Jillian Brown,Sandra Ramos,53.46506,-1.47217,Chapletown,GB,London,True,False,True,tense
1993,2007-06-25,2007-07-02,Pamela Wolf,Parker Mitchell,55.82885,-4.21376,Rutherglen,GB,London,False,True,True,friendly
1994,2009-08-26,2009-09-04,Kimberly Brown,Holly Chapman,51.40944,46.04833,Privolzhskiy,RU,Saratov,False,True,True,confessing
1995,2011-12-15,2012-02-10,Jennifer Stanton,Tammy Lutz,55.25,24.75,Ukmerge,LT,Vilnius,False,False,True,unhappy
1996,2011-04-16,2011-05-22,Michelle Bailey,Beth Cuevas,47.05,15.46667,Sankt Peter,AT,Vienna,True,True,True,accusatory
1997,2006-02-05,2006-03-28,Patricia Ortiz,Jason Mccarthy,50.23019,8.77155,Karben,DE,Berlin,True,False,False,sad
1998,2003-04-19,2003-06-05,David Savage,Martin Diaz,49.03685,8.70745,Bretten,DE,Berlin,False,True,False,scared
1999,2001-01-29,2001-03-15,Dr. Charles Rios,Charlene Mccormick,39.22493,42.85693,Patnos,TR,Istanbul,False,True,False,sad
2000,2012-03-17,2012-04-24,Aaron Williams,Shawn Huang,53.77166,38.12408,Bogoroditsk,RU,Moscow,False,False,True,friendly
2001,2002-05-17,2002-06-02,Alejandra Payne,Leslie Curtis,50.75,2.25,Saint-Omer,FR,Paris,False,False,True,evasive
2002,1988-07-05,1988-08-31,Michael George,John Barr,50.23805,8.86704,Nidderau,DE,Berlin,False,False,True,tense
2003,1990-05-30,1990-06-07,Amy Steele,Jorge Novak,61.72744,17.10558,Hudiksvall,SE,Stockholm,False,False,True,confessing
2004,1987-12-16,1988-01-19,Peter Williamson,Gregory Hanson,42.06166,-1.60452,Tudela,ES,Madrid,False,False,True,evasive
2005,2011-10-23,2011-11-19,Marcus Ellison,Shannon Norman,55.62047,37.49338,Tyoply Stan,RU,Moscow,False,True,True,paranoid
2006,1998-07-26,1998-09-05,Christina Rivera,Gordon Jimenez,53.0233,-1.48119,Belper,GB,London,False,False,True,friendly
2007,2017-01-27,2017-03-04,Russell Lyons,Kelly Drake,56.03361,35.96944,Volokolamsk,RU,Moscow,False,True,True,hostile
2008,2015-08-28,2015-10-22,Daniel Pittman,Brooke Crawford,51.35084,-1.99421,Devizes,GB,London,False,False,True,silent
2009,2016-04-15,2016-06-01,Edward Anthony,Jennifer Hoffman,57.97472,33.2525,Valday,RU,Moscow,False,False,True,hostile
2010,2019-11-04,2019-12-21,Kyle Santiago,Alexa Flores,49.97704,9.15214,Aschaffenburg,DE,Berlin,False,True,True,talkative
2011,2009-06-21,2009-06-23,Bob Miller,Robert Baird,44.80477,-0.59543,Talence,FR,Paris,False,True,True,sad
2012,2004-08-22,2004-09-25,Antonio Nelson,Gerald Green,49.13645,8.91229,Eppingen,DE,Berlin,False,False,True,happy
2013,2007-06-20,2007-07-05,Virginia Richardson,Patricia Hall,41.1053,-7.32097,Custoias,PT,Lisbon,False,True,True,oblivious
2014,2017-01-08,2017-01-23,Thomas Martin,Robert Arellano,47.56494,31.33078,Voznesensk,UA,Kiev,False,False,True,unhappy
2015,1995-09-22,1995-10-20,Gloria Brooks,Carrie Jones,40.87329,14.43865,Somma Vesuviana,IT,Rome,False,True,True,over-complimenting
2016,1998-03-03,1998-03-06,Joe Dominguez,Jeanette Best,51.62907,-0.74934,High Wycombe,GB,London,False,True,True,confessing
2017,1990-06-27,1990-08-17,Patricia Davis,Shelly Espinoza,54.39304,53.26023,Bavly,RU,Moscow,False,True,True,unhappy
2018,2004-01-10,2004-03-08,Daniel Rojas,Rebecca Russell,48.8765,2.18967,Rueil-Malmaison,FR,Paris,False,True,True,unhappy
2019,2002-09-04,2002-09-25,Phillip Rodriguez,Kendra Miller,50.75,2.25,Saint-Omer,FR,Paris,False,True,False,confessing
2020,1994-01-27,1994-01-28,Jennifer Perez,Brandy White,48.77275,5.16108,Bar-le-Duc,FR,Paris,False,True,True,fleeing
2021,1997-05-30,1997-07-18,Rick Ferrell,Patrick Stephens,53.43333,-7.95,Athlone,IE,Dublin,False,False,True,over-complimenting
2022,1998-09-01,1998-09-15,Michael Robinson,Jennifer Hernandez,48.15659,28.28489,Soroca,MD,Chisinau,False,False,True,complaining
2023,2018-06-12,2018-07-01,Kimberly Carr,Michael Tate,40.87329,14.43865,Somma Vesuviana,IT,Rome,False,False,True,silent
2024,2000-11-18,2000-12-02,Mrs. Jamie Moore,Meredith Gibbs,55.64776,38.02486,Malakhovka,RU,Moscow,False,False,True,confessing
2025,2001-03-29,2001-04-30,Jessica Davidson,Christopher Morris,49.5099,6.74549,Losheim,DE,Berlin,False,False,True,worried
2026,2019-01-24,2019-02-19,Ronald Reynolds,Nicole Hinton,57.97472,33.2525,Valday,RU,Moscow,False,False,True,silent
2027,1994-02-06,1994-02-11,Tyler Sims,Grant Humphrey,53.5942,25.8191,Novogrudok,BY,Minsk,False,False,True,fleeing
2028,2016-07-04,2016-08-27,Abigail Scott,Ryan Wilkinson,37.08819,-8.2503,Albufeira,PT,Lisbon,False,True,True,paranoid
2029,1988-02-26,1988-03-06,Brenda Cabrera,Darrell Crawford,48.90472,2.2469,La Garenne-Colombes,FR,Paris,False,True,True,friendly
2030,1997-03-09,1997-04-02,Timothy Mcmahon,Latasha Norris,47.48444,36.25361,Polohy,UA,Zaporozhye,True,True,True,scared
2031,2008-09-29,2008-09-29,Gina Wilson,Glen Walker,48.98693,2.44892,Gonesse,FR,Paris,False,False,True,injured
2032,2004-04-11,2004-05-20,Mark Castillo,Ashley Carr,38.37255,34.02537,Aksaray,TR,Istanbul,True,False,True,over-complimenting
2033,2016-06-30,2016-07-04,Jennifer Cochran,Misty Young,43.96222,43.63417,Novopavlovsk,RU,Moscow,False,True,True,silent
2034,1993-04-10,1993-04-18,Peggy Koch,Erin Ray,53.63333,9.85,Halstenbek,DE,Berlin,True,False,True,accusatory
2035,2004-04-28,2004-06-06,Anna Burke,Nicole Hart,56.85836,35.90057,Tver,RU,Moscow,False,True,True,out-of-control
2036,2003-03-15,2003-04-06,Austin Pierce,Michael Higgins,50.64336,7.2278,Bad Honnef,DE,Berlin,False,False,True,scared
2037,1989-11-13,1989-11-24,Kenneth Anderson,Brett Wood,51.42708,-0.91979,Lower Earley,GB,London,False,False,True,sad
2038,2016-04-21,2016-06-11,Michelle Pace,Kendra Miller,48.98693,2.44892,Gonesse,FR,Paris,False,False,True,insulting
2039,1994-03-29,1994-05-11,Connie Glenn,Joshua Moore,44.43579,26.01649,Sector 6,RO,Bucharest,False,True,True,sad
2040,2012-03-12,2012-04-23,Gabriella Hardin,Kelly Lindsey,51.21187,4.25633,Beveren,BE,Brussels,False,True,False,friendly
2041,2008-10-17,2008-11-19,Steven Jimenez,Brian Haas,52.14,5.58472,Barneveld,NL,Amsterdam,False,False,True,scared
2042,2013-12-27,2014-01-15,Laura Stuart,Jeremy Moran,51.67822,33.9162,Hlukhiv,UA,Kiev,False,False,True,complaining
2043,2001-03-06,2001-04-12,Adam Jacobs,Rebecca Jackson,48.79325,2.29275,Fontenay-aux-Roses,FR,Paris,False,True,True,worried
2044,1991-11-26,1991-12-23,Joshua Zhang,Brendan Love,40.37528,28.88222,Mudanya,TR,Istanbul,True,True,True,talkative
2045,2009-10-31,2009-11-07,Devin Ortega,Glen Walker,53.53333,-7.35,An Muileann gCearr,IE,Dublin,False,False,True,sad
2046,1991-06-24,1991-06-24,Marissa Howard,Larry King,50.18545,27.06365,Shepetivka,UA,Kiev,False,True,True,complaining
2047,2004-07-16,2004-08-31,Bailey Watts,Eric Wilson,44.97639,19.61222,Sremska Mitrovica,RS,Belgrade,False,True,False,happy
2048,1998-05-06,1998-05-16,John Knapp,Cynthia Moore,52.41667,0.75,Thetford,GB,London,False,True,True,talkative
2049,1991-11-14,1991-11-19,Tracy Melton,Lauren Mccoy,51.84819,1.26738,Walton-on-the-Naze,GB,London,False,False,True,paranoid
2050,1998-10-02,1998-11-08,Craig Wyatt,Cassidy Brown,52.14,5.58472,Barneveld,NL,Amsterdam,False,True,True,accusatory
2051,1987-06-11,1987-08-07,Shannon Walker,Angelica Chan,61.72744,17.10558,Hudiksvall,SE,Stockholm,True,False,True,paranoid
2052,1988-07-30,1988-09-06,Jose Rodriguez,Gregory Hanson,39.12074,27.18052,Bergama,TR,Istanbul,False,False,True,hostile
2053,2004-12-31,2005-02-12,Casey Andrade,Amy Gomez,50.9803,11.32903,Weimar,DE,Berlin,False,True,True,lonely
2054,1995-03-12,1995-05-09,Amy Thompson,Zachary Moore,42.0,21.32778,Saraj,MK,Skopje,False,True,True,hostile
2055,2006-09-15,2006-10-03,Judy Hall,Samuel Cunningham,50.80019,7.20769,Siegburg,DE,Berlin,False,False,True,scared
2056,2005-06-25,2005-08-17,Troy Walker,Casey Weber,48.46458,9.22796,Pfullingen,DE,Berlin,False,True,True,over-complimenting
2057,1987-06-25,1987-08-16,Jonathan Michael,Melissa Meyers,43.2907,5.4384,Marseille 11,FR,Paris,False,False,True,paranoid
2058,2012-11-10,2013-01-07,Randy Boyd,Carrie Boone,55.1904,30.2049,Vitebsk,BY,Minsk,False,True,True,happy
2059,2014-04-24,2014-05-14,Michael Norris DVM,Theresa Patterson,53.63333,9.85,Halstenbek,DE,Berlin,False,True,True,confessing
2060,1992-12-19,1993-01-31,Brad Robinson,Elizabeth Cooper,51.39323,0.47713,Strood,GB,London,False,True,True,lonely
2061,1987-02-20,1987-03-20,Adam Woods,Mrs. Amy Munoz PhD,40.92298,14.30935,Afragola,IT,Rome,False,False,True,paranoid
2062,1990-08-27,1990-10-10,Deanna Blair PhD,Vanessa Chapman,50.79205,-1.08593,Southsea,GB,London,False,True,True,hostile
2063,1996-05-11,1996-05-26,Brittney Anderson,Jordan Torres,54.58048,16.86194,Ustka,PL,Warsaw,True,False,True,sad
2064,2015-08-26,2015-10-08,Brian Quinn,Brett Wood,49.13645,8.91229,Eppingen,DE,Berlin,False,False,True,hostile
2065,1998-01-12,1998-01-20,Stacy White,Lindsey Wheeler,53.63333,9.85,Halstenbek,DE,Berlin,False,True,True,tense
2066,2003-11-13,2003-12-15,Julie Caldwell,Annette Barrett,53.53395,33.72798,Zhukovka,RU,Moscow,False,False,True,evasive
2067,1992-08-29,1992-09-18,Walter Anderson Jr.,Jennifer Hoffman,53.78333,-1.06667,Selby,GB,London,False,False,True,panicking
2068,2016-03-19,2016-04-10,Keith Perez,Kathleen Hicks,42.28639,18.84,Budva,ME,Podgorica,False,True,True,happy
2069,2014-09-09,2014-10-13,Phillip Arnold,Jessica Conway,52.68333,0.93333,East Dereham,GB,London,False,False,True,evasive
2070,2014-10-29,2014-12-09,Joyce Fleming,Pamela Gonzales,58.1908,40.17171,Danilov,RU,Moscow,False,True,True,talkative
2071,2014-01-12,2014-02-28,Ashley Hernandez,Stephanie Mcmillan,51.64316,-0.36053,Bushey,GB,London,False,True,True,worried
2072,1995-06-26,1995-07-28,Kristi Liu,Matthew Chavez,54.58048,16.86194,Ustka,PL,Warsaw,False,False,False,paranoid
2073,2007-12-30,2008-02-11,Alexander Lopez,Lucas Kirk,38.38479,-0.76773,Novelda,ES,Madrid,True,False,True,fleeing
2074,1989-10-02,1989-10-06,David Pham,Matthew Wagner,41.1053,-7.32097,Custoias,PT,Lisbon,False,False,False,scared
2075,2014-06-05,2014-07-24,Christine Wang,Kimberly Mills,53.37596,51.3452,Otradnyy,RU,Samara,False,True,True,hostile
2076,1995-04-29,1995-05-27,Jeremy Mills,Miranda Lester,39.96348,-4.83076,Talavera de la Reina,ES,Madrid,False,True,True,friendly
2077,2016-08-03,2016-09-14,James Jones,Eric Roberts,51.19139,6.51352,Korschenbroich,DE,Berlin,False,True,True,out-of-control
2078,1989-06-13,1989-06-17,Brandy Sherman,Scott Nixon,53.46506,-1.47217,Chapletown,GB,London,False,False,True,worried
2079,1987-11-12,1987-11-28,Jeremy Combs,James Burnett,37.49073,-2.77259,Baza,ES,Madrid,False,False,True,confessing
2080,1998-09-04,1998-10-08,Debbie Graham,Tiffany Morrison,48.49144,9.20427,Reutlingen,DE,Berlin,False,True,True,injured
2081,2017-10-10,2017-11-10,Scott Barnett,Jason Mccarthy,50.7236,-3.52751,Exeter,GB,London,True,True,True,over-complimenting
2082,1989-05-11,1989-06-14,Sabrina Stewart,Joseph Rogers,52.61131,13.31783,Hermsdorf,DE,Berlin,False,True,True,evasive
2083,1986-08-02,1986-08-26,Tiffany Fletcher,Matthew Chavez,51.88333,8.51667,Verl,DE,Berlin,False,True,True,evasive
2084,1987-06-30,1987-08-14,Michele Brown,Jeremy Mccullough,54.03876,43.91385,Kovylkino,RU,Moscow,False,True,False,talkative
2085,2003-08-31,2003-09-09,Charles Hall,Kenneth Barrett,37.35813,-6.03731,San Juan de Aznalfarache,ES,Madrid,False,False,True,accusatory
2086,2000-02-01,2000-03-15,Arthur Wall,Nicholas Powell,43.61092,3.87723,Montpellier,FR,Paris,False,False,True,scared
2087,1987-07-18,1987-09-03,Lisa Moss,Bradley Ewing,53.77166,38.12408,Bogoroditsk,RU,Moscow,False,True,True,paranoid
2088,2005-08-12,2005-09-19,Christopher Ramirez,Ashley Howell,61.78491,34.34691,Petrozavodsk,RU,Moscow,False,True,True,evasive
2089,2017-09-30,2017-10-10,Jeffrey Wilson,Mark Williams,40.37528,28.88222,Mudanya,TR,Istanbul,False,False,True,confessing
2090,2010-12-05,2011-01-12,John Quinn,Christopher Ross,46.67535,5.55575,Lons-le-Saunier,FR,Paris,False,True,True,complaining
2091,1993-12-25,1993-12-27,Stephanie Roth,Amanda Petersen DDS,50.80019,7.20769,Siegburg,DE,Berlin,False,True,False,oblivious
2092,1991-01-23,1991-02-24,Michelle Costa,Brendan Love,60.02427,30.28491,Kolomyagi,RU,Moscow,False,False,True,over-complimenting
2093,2011-11-21,2012-01-17,Aaron Washington,Denise Johnson,55.63711,37.38115,Solntsevo,RU,Moscow,False,False,True,tense
2094,2016-01-29,2016-02-17,Penny Austin,Rachel Lucas,52.14,5.58472,Barneveld,NL,Amsterdam,False,True,True,insulting
2095,2015-11-22,2016-01-01,Connie Knight,Emily Ruiz,50.56149,4.69889,Gembloux,BE,Brussels,False,False,True,out-of-control
2096,2016-11-16,2017-01-09,Veronica Randolph,Christopher Morrison,48.86667,2.08333,Marly-le-Roi,FR,Paris,True,False,True,silent
2097,2018-10-07,2018-10-13,David Martin,Robert Maxwell,50.09019,8.4493,Hofheim am Taunus,DE,Berlin,False,True,True,scared
2098,1992-11-04,1992-12-29,Yvette Stafford,Phillip Quinn,52.71083,5.74861,Emmeloord,NL,Amsterdam,False,True,True,complaining
2099,2005-09-03,2005-09-12,Latoya Morris,Evan Perkins,47.30997,8.52462,Adliswil,CH,Zurich,True,True,True,tense
2100,2009-08-31,2009-10-03,Todd Shields,Hunter Lee,48.8765,2.18967,Rueil-Malmaison,FR,Paris,False,False,True,over-complimenting
2101,1996-11-13,1996-12-07,Steven Curtis,Zachary Moore,51.955,5.22778,Culemborg,NL,Amsterdam,False,True,True,sad
2102,2014-06-13,2014-06-18,Emily Walker,Laura Cook,44.98901,38.94324,Yablonovskiy,RU,Moscow,True,False,True,friendly
2103,2016-05-28,2016-06-22,David Spears,John Turner,55.82885,-4.21376,Rutherglen,GB,London,False,True,True,silent
2104,2021-10-15,2021-11-26,Laura Clark,Ashley Carr,41.24264,16.50104,Bisceglie,IT,Rome,False,True,True,talkative
2105,2021-04-02,2021-04-04,Aaron Dunn,Nicole Scott,56.56317,-2.58736,Arbroath,GB,London,False,False,True,confessing
2106,2008-08-22,2008-10-05,Amy Roberts,Victoria Rodriguez,47.05,15.46667,Sankt Peter,AT,Vienna,False,True,True,panicking
2107,2003-07-26,2003-07-26,John Huff,Eugene Brown,50.86079,17.4674,Brzeg,PL,Warsaw,False,False,True,scared
2108,2000-08-28,2000-10-04,Frank Livingston,Sonia Mcdaniel,51.04962,12.1369,Zeitz,DE,Berlin,False,False,True,complaining
2109,2002-12-09,2002-12-21,Justin Deleon,Timothy Davis,48.06919,11.37703,Gauting,DE,Berlin,False,False,True,happy
2110,2001-05-18,2001-06-11,Joanna Anderson,Shawn Ramirez,52.86147,9.5926,Walsrode,DE,Berlin,False,True,True,insulting
2111,1998-12-07,1999-01-27,Nathan Smith,Destiny Peterson,52.47774,10.5511,Gifhorn,DE,Berlin,False,True,True,complaining
2112,1993-06-29,1993-08-07,Heather Bryant,Nicole Rogers,47.56494,31.33078,Voznesensk,UA,Kiev,False,True,True,evasive
2113,2001-07-13,2001-07-16,Amber Kline,Austin Summers,51.12794,4.21372,Temse,BE,Brussels,False,True,True,out-of-control
2114,1987-01-01,1987-02-19,Beth Howe,Jose Hunt,54.90083,38.07083,Stupino,RU,Moscow,False,True,True,tense
2115,1989-08-25,1989-10-07,Robert Maynard,Elizabeth Martinez,52.86147,9.5926,Walsrode,DE,Berlin,False,False,True,injured
2116,1985-10-13,1985-12-10,Alex Hood,Christopher Baker,53.19146,-2.52398,Winsford,GB,London,False,True,True,fleeing
2117,2010-02-17,2010-03-09,Kimberly Taylor,Jennifer Shannon,52.68333,0.93333,East Dereham,GB,London,False,True,True,out-of-control
2118,2000-09-27,2000-10-20,Sarah Foster,Kristin Werner,51.26,-2.1875,Westbury,GB,London,False,False,True,oblivious
2119,1985-06-30,1985-07-06,Laura Lopez,Amy Moore,53.19146,-2.52398,Winsford,GB,London,False,False,True,paranoid
2120,1995-07-26,1995-09-21,Eric Miller,Emily Stephens,52.4581,13.28702,Dahlem,DE,Berlin,True,True,False,tense
2121,2017-08-12,2017-09-21,Donna Rogers,Anita Gray,37.08819,-8.2503,Albufeira,PT,Lisbon,False,True,True,tense
2122,2016-01-06,2016-01-23,Christine Walker,Linda Edwards,46.7055,38.2739,Yeysk,RU,Moscow,False,False,True,over-complimenting
2123,1986-09-28,1986-10-02,Judith Thompson,Richard Green,45.39402,9.29109,San Giuliano Milanese,IT,Rome,False,True,True,oblivious
2124,1993-12-18,1994-02-02,Paula Jones,Brian Delacruz,51.08468,7.11393,Burscheid,DE,Berlin,False,True,True,lonely
2125,1989-02-25,1989-03-31,Gabrielle Wise,Shelley Sheppard,48.49144,9.20427,Reutlingen,DE,Berlin,False,False,True,friendly
2126,2010-06-05,2010-07-13,Benjamin Perez,Jennifer Hoffman,49.03685,8.70745,Bretten,DE,Berlin,False,True,True,over-complimenting
2127,2013-03-06,2013-03-11,Joan Reed,Angela Strickland,51.19139,6.51352,Korschenbroich,DE,Berlin,False,True,True,complaining
2128,2006-02-15,2006-02-25,Amanda Harrison,Eddie Hall,47.98372,10.18527,Memmingen,DE,Berlin,False,True,True,scared
2129,2013-04-16,2013-06-13,Ian Hess,Nicole Rogers,48.90982,2.45012,Bobigny,FR,Paris,False,True,True,hostile
2130,2002-02-24,2002-04-04,Andre Jenkins,Shelley Richardson,50.75,2.25,Saint-Omer,FR,Paris,False,True,True,scared
2131,2010-11-14,2011-01-08,Rachel Jones,Jose Hunt,38.47917,-1.325,Jumilla,ES,Madrid,False,True,True,scared
2132,2015-03-05,2015-03-05,Renee Morales,Denise Kramer,43.67681,4.63031,Arles,FR,Paris,False,True,True,out-of-control
2133,1990-09-27,1990-10-06,Christine Phillips,Jeffrey Freeman,46.18396,6.10237,Onex,CH,Zurich,False,False,True,tense
2134,2021-11-16,2022-01-03,Elaine Anderson,Garrett Martinez,52.31333,6.92917,Oldenzaal,NL,Amsterdam,False,False,True,happy
2135,2004-07-11,2004-08-18,Sierra Walker,Joshua Moore,42.0,21.32778,Saraj,MK,Skopje,False,True,True,fleeing
2136,2016-06-04,2016-06-16,Michael Ramirez,Gina Howard,53.43333,-7.95,Athlone,IE,Dublin,False,True,True,scared
2137,2011-01-24,2011-01-29,Laura Patterson,Kaitlyn Johns,50.18545,27.06365,Shepetivka,UA,Kiev,False,True,True,fleeing
2138,2015-07-29,2015-09-24,Beverly Compton,Shelley Bullock,50.82709,6.9747,Wesseling,DE,Berlin,False,True,True,confessing
2139,2016-06-14,2016-06-29,Antonio Salinas,Nicholas Rowe,51.19139,6.51352,Korschenbroich,DE,Berlin,False,False,True,happy
2140,1995-11-19,1995-12-09,Crystal Williams,Michelle Green,36.92574,14.72443,Ragusa,IT,Rome,True,True,True,silent
2141,1987-04-29,1987-05-10,Jerry Mason,Gabriel Jones,41.1053,-7.32097,Custoias,PT,Lisbon,False,False,True,injured
2142,2022-05-17,2022-06-01,Katie Rodriguez,Tamara Hall,51.42708,-0.91979,Lower Earley,GB,London,False,False,True,worried
2143,2009-08-12,2009-09-05,Tammy Foster,Mark Ferguson,51.12794,4.21372,Temse,BE,Brussels,False,True,True,fleeing
2144,1998-11-27,1998-12-25,Richard Jones,Dr. Gregory Gibson,51.47805,6.8625,Oberhausen,DE,Berlin,False,True,True,oblivious
2145,2000-09-30,2000-10-09,Ronald Russell,Kurt Clark,50.88506,4.07601,Denderleeuw,BE,Brussels,False,False,True,worried
2146,1989-10-10,1989-11-18,Alexander Hall,Kendra Mercado,49.03685,8.70745,Bretten,DE,Berlin,False,False,False,lonely
2147,1987-07-07,1987-07-23,Kyle Anderson,Evelyn Hines,38.07789,13.44275,Villabate,IT,Rome,False,False,True,oblivious
2148,1989-05-09,1989-05-22,Zachary Moore,Michael Barron,50.50301,13.63617,Most,CZ,Prague,False,True,True,happy
2149,2011-10-09,2011-11-09,Elizabeth Hale,Kimberly Gibson,51.44889,5.51978,Tongelre,NL,Amsterdam,False,True,True,friendly
2150,2004-11-24,2004-11-29,Sandra Mitchell,Brian Velasquez,48.8449,17.22635,Skalica,SK,Bratislava,False,True,True,insulting
2151,1998-12-22,1999-01-20,Denise Scott,Christian Moore,48.86667,2.08333,Marly-le-Roi,FR,Paris,True,True,True,lonely
2152,2022-04-23,2022-05-25,Erin Woods,Todd Garcia,48.8765,2.18967,Rueil-Malmaison,FR,Paris,False,False,False,panicking
2153,2014-10-15,2014-12-07,Ashley Solis,Emily Santana,53.43333,-7.95,Athlone,IE,Dublin,False,False,True,lonely
2154,1999-12-16,2000-01-10,Cheyenne Lee,Garrett Lawrence,37.49223,15.07041,Catania,IT,Rome,False,True,True,talkative
2155,1986-06-02,1986-07-11,Alice Mitchell,Austin Summers,50.23271,12.87117,Karlovy Vary,CZ,Prague,False,True,False,injured
2156,2019-09-05,2019-09-30,George Olson,Maurice Mccarthy,51.39323,0.47713,Strood,GB,London,False,True,True,confessing
2157,2021-12-02,2021-12-25,Ebony Golden,Christina Ball,53.95278,32.86389,Roslavl’,RU,Moscow,False,True,True,insulting
2158,2002-01-26,2002-02-17,Chris Wu,Jamie Price,51.44889,5.51978,Tongelre,NL,Amsterdam,False,True,True,panicking
2159,2002-05-20,2002-06-16,Regina Boyer,Tiffany Patrick,48.49144,9.20427,Reutlingen,DE,Berlin,False,False,True,oblivious
2160,2002-06-17,2002-07-17,Charles Hayes,Christian Moore,50.71229,4.52529,Rixensart,BE,Brussels,False,True,True,panicking
2161,2016-07-27,2016-08-22,George Mitchell,Robert Arellano,45.51667,4.86667,Vienne,FR,Paris,False,True,True,sad
2162,2009-04-13,2009-04-20,Kimberly Hines,Christina Ball,43.31667,-2.68333,Gernika-Lumo,ES,Madrid,False,False,True,talkative
2163,2007-12-21,2008-01-30,Erica Hodge,Jerry Erickson,45.53069,9.40531,Gorgonzola,IT,Rome,False,False,True,oblivious
2164,2008-01-01,2008-02-04,Traci Harris,Jamie Price,44.43579,26.01649,Sector 6,RO,Bucharest,False,True,True,friendly
2165,2006-10-27,2006-11-16,Nicole Blankenship,Joshua Moore,41.24264,16.50104,Bisceglie,IT,Rome,False,True,True,insulting
2166,2004-09-10,2004-10-08,Grace Lee,Garrett Moore,51.62907,-0.74934,High Wycombe,GB,London,False,True,True,complaining
2167,2006-01-27,2006-02-15,Ralph Munoz,William Barton,48.28259,9.72749,Ehingen,DE,Berlin,False,False,True,fleeing
2168,2006-04-08,2006-04-25,Teresa Brown,Richard Reyes,41.41204,2.18247,el Camp de l'Arpa del Clot,ES,Madrid,False,False,True,sad
2169,1998-11-09,1998-11-09,Caitlyn Mooney,Brandy Mendez,48.73218,11.18709,Neuburg an der Donau,DE,Berlin,False,True,True,happy
2170,1998-01-17,1998-01-28,Troy Ramos,Rebecca Snyder MD,44.92801,4.8951,Valence,FR,Paris,False,True,True,tense
2171,2022-06-27,2022-07-20,Pamela Craig,Natalie Jordan,43.67681,4.63031,Arles,FR,Paris,False,False,True,sad
2172,1992-01-20,1992-01-23,Sarah Conrad,Laura Santana,47.98372,10.18527,Memmingen,DE,Berlin,True,False,False,lonely
